#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_003384365.1	PRJNA224116	SAMN07711245	PCNH00000000.1	na	1747	1747	Cutibacterium acnes	strain=T16975		latest	Contig	Major	Full	2018/08/13	ASM338436v1	University of Washington	GCA_003384365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/365/GCF_003384365.1_ASM338436v1		
GCF_003384385.1	PRJNA224116	SAMN07711246	PCNI00000000.1	na	1747	1747	Cutibacterium acnes	strain=T17001		latest	Contig	Major	Full	2018/08/13	ASM338438v1	University of Washington	GCA_003384385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/385/GCF_003384385.1_ASM338438v1		
GCF_003384395.1	PRJNA224116	SAMN07711247	PCNJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T17039		latest	Contig	Major	Full	2018/08/13	ASM338439v1	University of Washington	GCA_003384395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/395/GCF_003384395.1_ASM338439v1		
GCF_003384415.1	PRJNA224116	SAMN07711248	PCNK00000000.1	na	1747	1747	Cutibacterium acnes	strain=T20574		latest	Contig	Major	Full	2018/08/13	ASM338441v1	University of Washington	GCA_003384415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/415/GCF_003384415.1_ASM338441v1		
GCF_003384445.1	PRJNA224116	SAMN07711249	PCNL00000000.1	na	1747	1747	Cutibacterium acnes	strain=T20670		latest	Contig	Major	Full	2018/08/13	ASM338444v1	University of Washington	GCA_003384445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/445/GCF_003384445.1_ASM338444v1		
GCF_003384465.1	PRJNA224116	SAMN07711250	PCNM00000000.1	na	1747	1747	Cutibacterium acnes	strain=T20736		latest	Contig	Major	Full	2018/08/13	ASM338446v1	University of Washington	GCA_003384465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/465/GCF_003384465.1_ASM338446v1		
GCF_003384485.1	PRJNA224116	SAMN07711251	PCNN00000000.1	na	1747	1747	Cutibacterium acnes	strain=T20758		latest	Contig	Major	Full	2018/08/13	ASM338448v1	University of Washington	GCA_003384485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/485/GCF_003384485.1_ASM338448v1		
GCF_003384495.1	PRJNA224116	SAMN07711252	PCNO00000000.1	na	1747	1747	Cutibacterium acnes	strain=T20816		latest	Contig	Major	Full	2018/08/13	ASM338449v1	University of Washington	GCA_003384495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/495/GCF_003384495.1_ASM338449v1		
GCF_003384525.1	PRJNA224116	SAMN07711253	PCNP00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29350		latest	Contig	Major	Full	2018/08/13	ASM338452v1	University of Washington	GCA_003384525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/525/GCF_003384525.1_ASM338452v1		
GCF_003384535.1	PRJNA224116	SAMN07711254	PCNQ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29362		latest	Contig	Major	Full	2018/08/13	ASM338453v1	University of Washington	GCA_003384535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/535/GCF_003384535.1_ASM338453v1		
GCF_003384555.1	PRJNA224116	SAMN07711255	PCNR00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29420		latest	Contig	Major	Full	2018/08/13	ASM338455v1	University of Washington	GCA_003384555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/555/GCF_003384555.1_ASM338455v1		
GCF_003384585.1	PRJNA224116	SAMN07711568	PCNS00000000.1	na	1747	1747	Cutibacterium acnes	strain=T32516		latest	Contig	Major	Full	2018/08/13	ASM338458v1	University of Washington	GCA_003384585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/585/GCF_003384585.1_ASM338458v1		
GCF_003384625.1	PRJNA224116	SAMN07711857	PCNT00000000.1	na	1747	1747	Cutibacterium acnes	strain=T35709		latest	Contig	Major	Full	2018/08/13	ASM338462v1	University of Washington	GCA_003384625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/625/GCF_003384625.1_ASM338462v1		
GCF_003384665.1	PRJNA224116	SAMN07713780	PCNU00000000.1	na	1747	1747	Cutibacterium acnes	strain=T35743		latest	Contig	Major	Full	2018/08/13	ASM338466v1	University of Washington	GCA_003384665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/665/GCF_003384665.1_ASM338466v1		
GCF_003384685.1	PRJNA224116	SAMN07713794	PCNV00000000.1	na	1747	1747	Cutibacterium acnes	strain=T35877		latest	Contig	Major	Full	2018/08/13	ASM338468v1	University of Washington	GCA_003384685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/685/GCF_003384685.1_ASM338468v1		
GCF_003384705.1	PRJNA224116	SAMN07713795	PCNW00000000.1	na	1747	1747	Cutibacterium acnes	strain=T36318		latest	Contig	Major	Full	2018/08/13	ASM338470v1	University of Washington	GCA_003384705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/705/GCF_003384705.1_ASM338470v1		
GCF_003390995.1	PRJNA224116	SAMN09759490		na	1747	1747	Cutibacterium acnes	strain=KCOM 1315		latest	Complete Genome	Major	Full	2018/08/14	ASM339099v1	Korean Collection for Oral Microbiology	GCA_003390995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/390/995/GCF_003390995.1_ASM339099v1		
GCF_003391355.1	PRJNA224116	SAMN07501609	NQMA00000000.1	na	1747	1747	Cutibacterium acnes	strain=P16-206		latest	Contig	Major	Full	2018/08/15	ASM339135v1	University of Washington	GCA_003391355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/391/355/GCF_003391355.1_ASM339135v1		
GCF_003425775.1	PRJNA224116	SAMN07343970	NMRI00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-077		latest	Contig	Major	Full	2018/08/23	ASM342577v1	University of Washington	GCA_003425775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/425/775/GCF_003425775.1_ASM342577v1		
GCF_003425855.1	PRJNA224116	SAMN07343963	NOWN00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-071		latest	Contig	Major	Full	2018/08/23	ASM342585v1	University of Washington	GCA_003425855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/425/855/GCF_003425855.1_ASM342585v1		
GCF_003426225.1	PRJNA224116	SAMN07343882	NMRH00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-014		latest	Contig	Major	Full	2018/08/23	ASM342622v1	University of Washington	GCA_003426225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/225/GCF_003426225.1_ASM342622v1		
GCF_003426255.1	PRJNA224116	SAMN07343855	NMRG00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-021		latest	Contig	Major	Full	2018/08/23	ASM342625v1	University of Washington	GCA_003426255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/255/GCF_003426255.1_ASM342625v1		
GCF_003426625.1	PRJNA224116	SAMN07414776	NOWJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-089		latest	Contig	Major	Full	2018/08/23	ASM342662v1	University of Washington	GCA_003426625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/625/GCF_003426625.1_ASM342662v1		
GCF_003426665.1	PRJNA224116	SAMN07414778	NOWL00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-159		latest	Contig	Major	Full	2018/08/23	ASM342666v1	University of Washington	GCA_003426665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/665/GCF_003426665.1_ASM342666v1		
GCF_003426685.1	PRJNA224116	SAMN07414779	NOWM00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-165		latest	Contig	Major	Full	2018/08/23	ASM342668v1	University of Washington	GCA_003426685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/685/GCF_003426685.1_ASM342668v1		
GCF_003586225.1	PRJNA224116	SAMN07711216	PCND00000000.1	na	1747	1747	Cutibacterium acnes	strain=T14076		latest	Contig	Major	Full	2018/08/13	ASM358622v1	University of Washington	GCA_003586225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/586/225/GCF_003586225.1_ASM358622v1		
GCF_003611765.1	PRJNA224116	SAMN10024824	RAYH00000000.1	na	1747	1747	Cutibacterium acnes	strain=C-45		latest	Contig	Major	Full	2018/10/04	ASM361176v1	Chinese Academy of Science	GCA_003611765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/611/765/GCF_003611765.1_ASM361176v1		
GCF_003798465.1	PRJNA224116	SAMN10228557		na	1747	1747	Cutibacterium acnes	strain=FDAARGOS_577		latest	Complete Genome	Major	Full	2018/11/20	ASM379846v1	US Food and Drug Administration	GCA_003798465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/798/465/GCF_003798465.1_ASM379846v1		
GCF_003812785.1	PRJNA224116	SAMN10163179		na	1747	1747	Cutibacterium acnes	strain=FDAARGOS_503		latest	Complete Genome	Major	Full	2018/11/21	ASM381278v1	US Food and Drug Administration	GCA_003812785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/785/GCF_003812785.1_ASM381278v1		
GCF_004136195.1	PRJNA224116	SAMN08348522		na	1122995	1747	Cutibacterium acnes DSM 1897	strain=DSM 1897		latest	Complete Genome	Major	Full	2019/02/04	ASM413619v1	University of Helsinki	GCA_004136195.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/136/195/GCF_004136195.1_ASM413619v1		assembly from type material
GCF_004136215.1	PRJNA224116	SAMN08348521		na	267747	1747	Cutibacterium acnes KPA171202	strain=KPA171202		latest	Complete Genome	Major	Full	2019/02/04	ASM413621v1	University of Helsinki	GCA_004136215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/136/215/GCF_004136215.1_ASM413621v1		
GCF_004167045.1	PRJNA224116	SAMN10239589	RCYO00000000.1	na	1747	1747	Cutibacterium acnes	strain=bj_0095		latest	Contig	Major	Full	2019/02/11	ASM416704v1	Broad Institute	GCA_004167045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/167/045/GCF_004167045.1_ASM416704v1		
GCF_005773775.1	PRJNA224116	SAMN11605684	VBXR00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65-307		latest	Contig	Major	Full	2019/05/22	ASM577377v1	University of Washington	GCA_005773775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/775/GCF_005773775.1_ASM577377v1		
GCF_005773805.1	PRJNA224116	SAMN11605683	VBXS00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65277		latest	Contig	Major	Full	2019/05/22	ASM577380v1	University of Washington	GCA_005773805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/805/GCF_005773805.1_ASM577380v1		
GCF_005773825.1	PRJNA224116	SAMN11605681	VBXU00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65215		latest	Contig	Major	Full	2019/05/22	ASM577382v1	University of Washington	GCA_005773825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/825/GCF_005773825.1_ASM577382v1		
GCF_005773835.1	PRJNA224116	SAMN11605682	VBXT00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65244		latest	Contig	Major	Full	2019/05/22	ASM577383v1	University of Washington	GCA_005773835.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/835/GCF_005773835.1_ASM577383v1		
GCF_005773845.1	PRJNA224116	SAMN11605678	VBXW00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45-374		latest	Contig	Major	Full	2019/05/22	ASM577384v1	University of Washington	GCA_005773845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/845/GCF_005773845.1_ASM577384v1		
GCF_005773885.1	PRJNA224116	SAMN11605680	VBXV00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45-496		latest	Contig	Major	Full	2019/05/22	ASM577388v1	University of Washington	GCA_005773885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/885/GCF_005773885.1_ASM577388v1		
GCF_005773905.1	PRJNA224116	SAMN11605677	VBXX00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29350		latest	Contig	Major	Full	2019/05/22	ASM577390v1	University of Washington	GCA_005773905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/905/GCF_005773905.1_ASM577390v1		
GCF_005773925.1	PRJNA224116	SAMN11605675	VBXZ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T28840		latest	Contig	Major	Full	2019/05/22	ASM577392v1	University of Washington	GCA_005773925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/925/GCF_005773925.1_ASM577392v1		
GCF_005773935.1	PRJNA224116	SAMN11605676	VBXY00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29015		latest	Contig	Major	Full	2019/05/22	ASM577393v1	University of Washington	GCA_005773935.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/935/GCF_005773935.1_ASM577393v1		
GCF_005773965.1	PRJNA224116	SAMN11605674	VBYA00000000.1	na	1747	1747	Cutibacterium acnes	strain=T28-811		latest	Contig	Major	Full	2019/05/22	ASM577396v1	University of Washington	GCA_005773965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/965/GCF_005773965.1_ASM577396v1		
GCF_005773975.1	PRJNA224116	SAMN11605673	VBYB00000000.1	na	1747	1747	Cutibacterium acnes	strain=T28794		latest	Contig	Major	Full	2019/05/22	ASM577397v1	University of Washington	GCA_005773975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/773/975/GCF_005773975.1_ASM577397v1		
GCF_005774005.1	PRJNA224116	SAMN11605672	VBYC00000000.1	na	1747	1747	Cutibacterium acnes	strain=T19834		latest	Contig	Major	Full	2019/05/22	ASM577400v1	University of Washington	GCA_005774005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/005/GCF_005774005.1_ASM577400v1		
GCF_005774015.1	PRJNA224116	SAMN11605670	VBYE00000000.1	na	1747	1747	Cutibacterium acnes	strain=P16-023		latest	Contig	Major	Full	2019/05/22	ASM577401v1	University of Washington	GCA_005774015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/015/GCF_005774015.1_ASM577401v1		
GCF_005774035.1	PRJNA224116	SAMN11605671	VBYD00000000.1	na	1747	1747	Cutibacterium acnes	strain=P16-206		latest	Contig	Major	Full	2019/05/22	ASM577403v1	University of Washington	GCA_005774035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/035/GCF_005774035.1_ASM577403v1		
GCF_005774065.1	PRJNA224116	SAMN11605669	VBYF00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-231		latest	Contig	Major	Full	2019/05/22	ASM577406v1	University of Washington	GCA_005774065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/065/GCF_005774065.1_ASM577406v1		
GCF_005774075.1	PRJNA224116	SAMN11605668	VBYG00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-208		latest	Contig	Major	Full	2019/05/22	ASM577407v1	University of Washington	GCA_005774075.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/075/GCF_005774075.1_ASM577407v1		
GCF_005774105.1	PRJNA224116	SAMN11605667	VBYH00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-207		latest	Contig	Major	Full	2019/05/22	ASM577410v1	University of Washington	GCA_005774105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/105/GCF_005774105.1_ASM577410v1		
GCF_005774125.1	PRJNA224116	SAMN11605663	VBYL00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-180		latest	Contig	Major	Full	2019/05/22	ASM577412v1	University of Washington	GCA_005774125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/125/GCF_005774125.1_ASM577412v1		
GCF_005774135.1	PRJNA224116	SAMN11605666	VBYI00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-206		latest	Contig	Major	Full	2019/05/22	ASM577413v1	University of Washington	GCA_005774135.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/135/GCF_005774135.1_ASM577413v1		
GCF_005774145.1	PRJNA224116	SAMN11605665	VBYJ00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-186		latest	Contig	Major	Full	2019/05/22	ASM577414v1	University of Washington	GCA_005774145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/145/GCF_005774145.1_ASM577414v1		
GCF_005774165.1	PRJNA224116	SAMN11605664	VBYK00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-181		latest	Contig	Major	Full	2019/05/22	ASM577416v1	University of Washington	GCA_005774165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/165/GCF_005774165.1_ASM577416v1		
GCF_005774205.1	PRJNA224116	SAMN11605662	VBYM00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-178		latest	Contig	Major	Full	2019/05/22	ASM577420v1	University of Washington	GCA_005774205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/205/GCF_005774205.1_ASM577420v1		
GCF_005774215.1	PRJNA224116	SAMN11605661	VBYN00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-166		latest	Contig	Major	Full	2019/05/22	ASM577421v1	University of Washington	GCA_005774215.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/215/GCF_005774215.1_ASM577421v1		
GCF_005774245.1	PRJNA224116	SAMN11605660	VBYO00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-165		latest	Contig	Major	Full	2019/05/22	ASM577424v1	University of Washington	GCA_005774245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/245/GCF_005774245.1_ASM577424v1		
GCF_005774255.1	PRJNA224116	SAMN11605658	VBYQ00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-113		latest	Contig	Major	Full	2019/05/22	ASM577425v1	University of Washington	GCA_005774255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/255/GCF_005774255.1_ASM577425v1		
GCF_005774265.1	PRJNA224116	SAMN11605659	VBYP00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-159		latest	Contig	Major	Full	2019/05/22	ASM577426v1	University of Washington	GCA_005774265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/265/GCF_005774265.1_ASM577426v1		
GCF_005774305.1	PRJNA224116	SAMN11605657	VBYR00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-112		latest	Contig	Major	Full	2019/05/22	ASM577430v1	University of Washington	GCA_005774305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/305/GCF_005774305.1_ASM577430v1		
GCF_005774325.1	PRJNA224116	SAMN11605656	VBYS00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-089		latest	Contig	Major	Full	2019/05/22	ASM577432v1	University of Washington	GCA_005774325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/325/GCF_005774325.1_ASM577432v1		
GCF_005774335.1	PRJNA224116	SAMN11605653	VBYV00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-078		latest	Contig	Major	Full	2019/05/22	ASM577433v1	University of Washington	GCA_005774335.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/335/GCF_005774335.1_ASM577433v1		
GCF_005774345.1	PRJNA224116	SAMN11605655	VBYT00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-088		latest	Contig	Major	Full	2019/05/22	ASM577434v1	University of Washington	GCA_005774345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/345/GCF_005774345.1_ASM577434v1		
GCF_005774355.1	PRJNA224116	SAMN11605654	VBYU00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-087		latest	Contig	Major	Full	2019/05/22	ASM577435v1	University of Washington	GCA_005774355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/355/GCF_005774355.1_ASM577435v1		
GCF_005774405.1	PRJNA224116	SAMN11605652	VBYW00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-077		latest	Contig	Major	Full	2019/05/22	ASM577440v1	University of Washington	GCA_005774405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/405/GCF_005774405.1_ASM577440v1		
GCF_005774425.1	PRJNA224116	SAMN11605650	VBYY00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-021		latest	Contig	Major	Full	2019/05/22	ASM577442v1	University of Washington	GCA_005774425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/425/GCF_005774425.1_ASM577442v1		
GCF_005774435.1	PRJNA224116	SAMN11605649	VBYZ00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-014		latest	Contig	Major	Full	2019/05/22	ASM577443v1	University of Washington	GCA_005774435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/435/GCF_005774435.1_ASM577443v1		
GCF_005774445.1	PRJNA224116	SAMN11605648	VBZA00000000.1	na	1747	1747	Cutibacterium acnes	strain=P14-108		latest	Contig	Major	Full	2019/05/22	ASM577444v1	University of Washington	GCA_005774445.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/445/GCF_005774445.1_ASM577444v1		
GCF_005774465.1	PRJNA224116	SAMN11605651	VBYX00000000.1	na	1747	1747	Cutibacterium acnes	strain=P15-071		latest	Contig	Major	Full	2019/05/22	ASM577446v1	University of Washington	GCA_005774465.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/774/465/GCF_005774465.1_ASM577446v1		
GCF_005887575.1	PRJNA224116	SAMN11605679	VCHU00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45387		latest	Contig	Major	Full	2019/05/29	ASM588757v1	University of Washington	GCA_005887575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/887/575/GCF_005887575.1_ASM588757v1		
GCF_005937145.1	PRJNA224116	SAMN09289915	QJHT00000000.1	na	1747	1747	Cutibacterium acnes	strain=T29015		latest	Contig	Major	Full	2019/06/03	ASM593714v1	University of Washington	GCA_005937145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/145/GCF_005937145.1_ASM593714v1		
GCF_005937155.1	PRJNA224116	SAMN09289918	QJHQ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45496		latest	Contig	Major	Full	2019/06/03	ASM593715v1	University of Washington	GCA_005937155.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/155/GCF_005937155.1_ASM593715v1		
GCF_005937165.1	PRJNA224116	SAMN09289920	QJHO00000000.1	na	1747	1747	Cutibacterium acnes	strain=W65244		latest	Contig	Major	Full	2019/06/03	ASM593716v1	University of Washington	GCA_005937165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/165/GCF_005937165.1_ASM593716v1		
GCF_005937245.1	PRJNA224116	SAMN09289910	QJHY00000000.1	na	1747	1747	Cutibacterium acnes	strain=T19558		latest	Contig	Major	Full	2019/06/03	ASM593724v1	University of Washington	GCA_005937245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/245/GCF_005937245.1_ASM593724v1		
GCF_005937255.1	PRJNA224116	SAMN09289909	QJHZ00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45823		latest	Contig	Major	Full	2019/06/03	ASM593725v1	University of Washington	GCA_005937255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/255/GCF_005937255.1_ASM593725v1		
GCF_005937265.1	PRJNA224116	SAMN09289913	QJHV00000000.1	na	1747	1747	Cutibacterium acnes	strain=T28811		latest	Contig	Major	Full	2019/06/03	ASM593726v1	University of Washington	GCA_005937265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/265/GCF_005937265.1_ASM593726v1		
GCF_005937275.1	PRJNA224116	SAMN09289912	QJHW00000000.1	na	1747	1747	Cutibacterium acnes	strain=T28794		latest	Contig	Major	Full	2019/06/03	ASM593727v1	University of Washington	GCA_005937275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/275/GCF_005937275.1_ASM593727v1		
GCF_005937285.1	PRJNA224116	SAMN09289907	QJIB00000000.1	na	1747	1747	Cutibacterium acnes	strain=T19650		latest	Contig	Major	Full	2019/06/03	ASM593728v1	University of Washington	GCA_005937285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/285/GCF_005937285.1_ASM593728v1		
GCF_005937345.1	PRJNA224116	SAMN09289903	QJIF00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45801		latest	Contig	Major	Full	2019/06/03	ASM593734v1	University of Washington	GCA_005937345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/345/GCF_005937345.1_ASM593734v1		
GCF_005937355.1	PRJNA224116	SAMN09289900	QJII00000000.1	na	1747	1747	Cutibacterium acnes	strain=H79726		latest	Contig	Major	Full	2019/06/03	ASM593735v1	University of Washington	GCA_005937355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/355/GCF_005937355.1_ASM593735v1		
GCF_005937365.1	PRJNA224116	SAMN09289906	QJIC00000000.1	na	1747	1747	Cutibacterium acnes	strain=T19558		latest	Contig	Major	Full	2019/06/03	ASM593736v1	University of Washington	GCA_005937365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/365/GCF_005937365.1_ASM593736v1		
GCF_005937375.1	PRJNA224116	SAMN09289898	QJIK00000000.1	na	1747	1747	Cutibacterium acnes	strain=T16975		latest	Contig	Major	Full	2019/06/03	ASM593737v1	University of Washington	GCA_005937375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/375/GCF_005937375.1_ASM593737v1		
GCF_005937385.1	PRJNA224116	SAMN09289904	QJIE00000000.1	na	1747	1747	Cutibacterium acnes	strain=T45864		latest	Contig	Major	Full	2019/06/03	ASM593738v1	University of Washington	GCA_005937385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/937/385/GCF_005937385.1_ASM593738v1		
