#   See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
# assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material
GCF_002750345.1	PRJNA224116	SAMN07839761	PEIX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SCH-8		latest	Scaffold	Major	Full	2017/11/04	ASM275034v1	University of Washington Laboratory Medicine	GCA_002750345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/345/GCF_002750345.1_ASM275034v1		
GCF_002750355.1	PRJNA224116	SAMN07839759	PEIV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SCH-6		latest	Scaffold	Major	Full	2017/11/04	ASM275035v1	University of Washington Laboratory Medicine	GCA_002750355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/355/GCF_002750355.1_ASM275035v1		
GCF_002750395.1	PRJNA224116	SAMN07839756	PEIS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SCH-3		latest	Scaffold	Major	Full	2017/11/04	ASM275039v1	University of Washington Laboratory Medicine	GCA_002750395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/750/395/GCF_002750395.1_ASM275039v1		
GCF_002752825.1	PRJNA224116	SAMN07839776	PEKJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SCH-23		latest	Scaffold	Major	Full	2017/11/06	ASM275282v1	University of Washington Laboratory Medicine	GCA_002752825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/825/GCF_002752825.1_ASM275282v1		
GCF_002752835.2	PRJNA224116	SAMN07839775	PEKK00000000.2	na	1282	1282	Staphylococcus epidermidis	strain=SCH-22		latest	Scaffold	Major	Full	2018/12/15	ASM275283v2	University of Washington Laboratory Medicine	GCA_002752835.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/835/GCF_002752835.2_ASM275283v2		
GCF_002799485.1	PRJNA224116	SAMN08095611	PHKH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SH03_17		latest	Contig	Major	Full	2017/11/29	ASM279948v1	Instituto Adolfo Lutz	GCA_002799485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/485/GCF_002799485.1_ASM279948v1		
GCF_002799505.1	PRJNA224116	SAMN08095612	PHKI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SH05_16		latest	Contig	Major	Full	2017/11/29	ASM279950v1	Instituto Adolfo Lutz	GCA_002799505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/505/GCF_002799505.1_ASM279950v1		
GCF_002799565.1	PRJNA224116	SAMN08095617	PHKN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SH06_17		latest	Contig	Major	Full	2017/11/29	ASM279956v1	Instituto Adolfo Lutz	GCA_002799565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/565/GCF_002799565.1_ASM279956v1		
GCF_002835575.1	PRJNA224116	SAMN08131154	PIYR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=bTMA-013		latest	Scaffold	Major	Full	2017/12/12	ASM283557v1	Beijing Hospital, Beijing	GCA_002835575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/835/575/GCF_002835575.1_ASM283557v1		
GCF_002850315.1	PRJNA224116	SAMN07444319		na	1282	1282	Staphylococcus epidermidis	strain=DAR1907		latest	Complete Genome	Major	Full	2018/01/03	ASM285031v1	University of Mississippi Medical Center	GCA_002850315.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/850/315/GCF_002850315.1_ASM285031v1		
GCF_002901875.1	PRJNA224116	SAMN05978027	PPQG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=NCTC 11047		latest	Scaffold	Major	Full	2018/01/27	ASM290187v1	Modernising Medical Microbiology	GCA_002901875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/901/875/GCF_002901875.1_ASM290187v1		assembly from type material
GCF_002944995.1	PRJNA224116	SAMN03996299		na	1282	1282	Staphylococcus epidermidis	strain=FDAARGOS_153		latest	Complete Genome	Major	Full	2018/02/08	ASM294499v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002944995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/944/995/GCF_002944995.1_ASM294499v1		
GCF_002954055.1	PRJNA224116	SAMN03996306		na	1282	1282	Staphylococcus epidermidis	strain=FDAARGOS_161		latest	Complete Genome	Major	Full	2018/02/20	ASM295405v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCA_002954055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/954/055/GCF_002954055.1_ASM295405v1		
GCF_003035185.1	PRJNA224116	SAMN06173005	PYYQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 901.1		latest	Contig	Major	Full	2018/04/05	ASM303518v1	University of Calgary	GCA_003035185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/185/GCF_003035185.1_ASM303518v1		
GCF_003035205.1	PRJNA224116	SAMN06172996	PYYU00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 2569		latest	Contig	Major	Full	2018/04/05	ASM303520v1	University of Calgary	GCA_003035205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/205/GCF_003035205.1_ASM303520v1		
GCF_003035225.1	PRJNA224116	SAMN06172995	PYYV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 2538		latest	Contig	Major	Full	2018/04/05	ASM303522v1	University of Calgary	GCA_003035225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/225/GCF_003035225.1_ASM303522v1		
GCF_003035245.1	PRJNA224116	SAMN06172994	PYYW00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 2473		latest	Contig	Major	Full	2018/04/05	ASM303524v1	University of Calgary	GCA_003035245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/245/GCF_003035245.1_ASM303524v1		
GCF_003035275.1	PRJNA224116	SAMN06172992	PYYY00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 2400		latest	Contig	Major	Full	2018/04/05	ASM303527v1	University of Calgary	GCA_003035275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/275/GCF_003035275.1_ASM303527v1		
GCF_003035305.1	PRJNA224116	SAMN06172986	PYZB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 1329		latest	Contig	Major	Full	2018/04/05	ASM303530v1	University of Calgary	GCA_003035305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/305/GCF_003035305.1_ASM303530v1		
GCF_003035325.1	PRJNA224116	SAMN06172987	PYZA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 1357		latest	Contig	Major	Full	2018/04/05	ASM303532v1	University of Calgary	GCA_003035325.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/325/GCF_003035325.1_ASM303532v1		
GCF_003035345.1	PRJNA224116	SAMN06172985	PYZC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 1209		latest	Contig	Major	Full	2018/04/05	ASM303534v1	University of Calgary	GCA_003035345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/345/GCF_003035345.1_ASM303534v1		
GCF_003035365.1	PRJNA224116	SAMN06172984	PYZD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 291		latest	Contig	Major	Full	2018/04/05	ASM303536v1	University of Calgary	GCA_003035365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/365/GCF_003035365.1_ASM303536v1		
GCF_003035385.1	PRJNA224116	SAMN06172983	PYZE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 258		latest	Contig	Major	Full	2018/04/05	ASM303538v1	University of Calgary	GCA_003035385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/385/GCF_003035385.1_ASM303538v1		
GCF_003035405.1	PRJNA224116	SAMN06172981	PYZF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 75		latest	Contig	Major	Full	2018/04/05	ASM303540v1	University of Calgary	GCA_003035405.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/405/GCF_003035405.1_ASM303540v1		
GCF_003035425.1	PRJNA224116	SAMN06172980	PYZG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 29		latest	Contig	Major	Full	2018/04/05	ASM303542v1	University of Calgary	GCA_003035425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/425/GCF_003035425.1_ASM303542v1		
GCF_003035645.1	PRJNA224116	SAMN06173001	PYYR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 5038		latest	Contig	Major	Full	2018/04/05	ASM303564v1	University of Calgary	GCA_003035645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/645/GCF_003035645.1_ASM303564v1		
GCF_003035685.1	PRJNA224116	SAMN06172999	PYYS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 4029		latest	Contig	Major	Full	2018/04/05	ASM303568v1	University of Calgary	GCA_003035685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/685/GCF_003035685.1_ASM303568v1		
GCF_003035705.1	PRJNA224116	SAMN06172998	PYYT00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 3868		latest	Contig	Major	Full	2018/04/05	ASM303570v1	University of Calgary	GCA_003035705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/705/GCF_003035705.1_ASM303570v1		
GCF_003035745.1	PRJNA224116	SAMN06172993	PYYX00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 2450		latest	Contig	Major	Full	2018/04/05	ASM303574v1	University of Calgary	GCA_003035745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/035/745/GCF_003035745.1_ASM303574v1		
GCF_003038655.1	PRJNA224116	SAMN08683515	PYFN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SAM-3		latest	Contig	Major	Full	2018/04/05	ASM303865v1	Lebanese American University	GCA_003038655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/038/655/GCF_003038655.1_ASM303865v1		
GCF_003325735.1	PRJNA224116	SAMN09491332		na	1282	1282	Staphylococcus epidermidis	strain=CSF41498		latest	Complete Genome	Major	Full	2018/07/17	ASM332573v1	Walter Reed Army Institute of Research	GCA_003325735.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/325/735/GCF_003325735.1_ASM332573v1		
GCF_003384245.1	PRJNA224116	SAMN07656252	NXAV00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=P15-177		latest	Contig	Major	Full	2018/08/13	ASM338424v1	University of Washington	GCA_003384245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/384/245/GCF_003384245.1_ASM338424v1		
GCF_003426645.1	PRJNA224116	SAMN07414777	NOWK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=P15-107		latest	Contig	Major	Full	2018/08/23	ASM342664v1	University of Washington	GCA_003426645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/645/GCF_003426645.1_ASM342664v1		
GCF_003577745.1	PRJNA224116	SAMN06173003	QXSM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 5677		latest	Contig	Major	Full	2018/09/20	ASM357774v1	University of Calgary	GCA_003577745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/745/GCF_003577745.1_ASM357774v1		
GCF_003577775.1	PRJNA224116	SAMN06173000	QXSO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 4204		latest	Contig	Major	Full	2018/09/20	ASM357777v1	University of Calgary	GCA_003577775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/775/GCF_003577775.1_ASM357777v1		
GCF_003577785.1	PRJNA224116	SAMN06172997	QXSP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 3608		latest	Contig	Major	Full	2018/09/20	ASM357778v1	University of Calgary	GCA_003577785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/785/GCF_003577785.1_ASM357778v1		
GCF_003577825.1	PRJNA224116	SAMN06172991	QXSQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 1856		latest	Contig	Major	Full	2018/09/20	ASM357782v1	University of Calgary	GCA_003577825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/825/GCF_003577825.1_ASM357782v1		
GCF_003577845.1	PRJNA224116	SAMN06172988	QXSS00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 1378		latest	Contig	Major	Full	2018/09/20	ASM357784v1	University of Calgary	GCA_003577845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/845/GCF_003577845.1_ASM357784v1		
GCF_003577865.1	PRJNA224116	SAMN06172982	QXST00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 170		latest	Contig	Major	Full	2018/09/20	ASM357786v1	University of Calgary	GCA_003577865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/577/865/GCF_003577865.1_ASM357786v1		
GCF_003578045.1	PRJNA224116	SAMN06173004	QXSL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 5996		latest	Contig	Major	Full	2018/09/20	ASM357804v1	University of Calgary	GCA_003578045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/578/045/GCF_003578045.1_ASM357804v1		
GCF_003578055.1	PRJNA224116	SAMN06173002	QXSN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 5600		latest	Contig	Major	Full	2018/09/20	ASM357805v1	University of Calgary	GCA_003578055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/578/055/GCF_003578055.1_ASM357805v1		
GCF_003578065.1	PRJNA224116	SAMN06172989	QXSR00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=SNUC 1400		latest	Contig	Major	Full	2018/09/20	ASM357806v1	University of Calgary	GCA_003578065.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/578/065/GCF_003578065.1_ASM357806v1		
GCF_003687015.1	PRJNA224116	SAMN10232698	RDEM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=36.3		latest	Scaffold	Major	Full	2018/10/24	ASM368701v1	University of Washington Laboratory Medicine	GCA_003687015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/015/GCF_003687015.1_ASM368701v1		
GCF_003687035.1	PRJNA224116	SAMN10232694	RDEQ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=39.7		latest	Scaffold	Major	Full	2018/10/24	ASM368703v1	University of Washington Laboratory Medicine	GCA_003687035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/035/GCF_003687035.1_ASM368703v1		
GCF_003687055.1	PRJNA224116	SAMN10232700	RDEK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=86.4		latest	Scaffold	Major	Full	2018/10/24	ASM368705v1	University of Washington Laboratory Medicine	GCA_003687055.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/055/GCF_003687055.1_ASM368705v1		
GCF_003687085.1	PRJNA224116	SAMN10232699	RDEL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=36.4		latest	Scaffold	Major	Full	2018/10/24	ASM368708v1	University of Washington Laboratory Medicine	GCA_003687085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/085/GCF_003687085.1_ASM368708v1		
GCF_003687255.1	PRJNA224116	SAMN10232701	RDEJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=96.5		latest	Scaffold	Major	Full	2018/10/24	ASM368725v1	University of Washington Laboratory Medicine	GCA_003687255.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/255/GCF_003687255.1_ASM368725v1		
GCF_003687275.1	PRJNA224116	SAMN10232696	RDEO00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=125.3		latest	Scaffold	Major	Full	2018/10/24	ASM368727v1	University of Washington Laboratory Medicine	GCA_003687275.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/275/GCF_003687275.1_ASM368727v1		
GCF_003687295.1	PRJNA224116	SAMN10232697	RDEN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=125.8		latest	Scaffold	Major	Full	2018/10/24	ASM368729v1	University of Washington Laboratory Medicine	GCA_003687295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/295/GCF_003687295.1_ASM368729v1		
GCF_003687365.1	PRJNA224116	SAMN10232695	RDEP00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=125.1		latest	Scaffold	Major	Full	2018/10/24	ASM368736v1	University of Washington Laboratory Medicine	GCA_003687365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/365/GCF_003687365.1_ASM368736v1		
GCF_003687395.1	PRJNA224116	SAMN10232693	RDER00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=15.1		latest	Scaffold	Major	Full	2018/10/24	ASM368739v1	University of Washington Laboratory Medicine	GCA_003687395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/687/395/GCF_003687395.1_ASM368739v1		
GCF_003725355.1	PRJNA224116	SAMN10392935	RJMA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=RIT611		latest	Contig	Major	Full	2018/11/13	ASM372535v1	Rochester Institute of Technology	GCA_003725355.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/725/355/GCF_003725355.1_ASM372535v1		
GCF_003812425.1	PRJNA224116	SAMN10163224		na	1282	1282	Staphylococcus epidermidis	strain=FDAARGOS_529		latest	Complete Genome	Major	Full	2018/11/21	ASM381242v1	US Food and Drug Administration	GCA_003812425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/812/425/GCF_003812425.1_ASM381242v1		
GCF_003856395.1	PRJNA224116	SAMN10473910		na	1282	1282	Staphylococcus epidermidis	strain=CDC120		latest	Complete Genome	Major	Full	2018/12/03	ASM385639v1	Chonbuk National University	GCA_003856395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/856/395/GCF_003856395.1_ASM385639v1		
GCF_003856455.1	PRJNA224116	SAMN10473924		na	1282	1282	Staphylococcus epidermidis	strain=CDC121		latest	Complete Genome	Major	Full	2018/12/03	ASM385645v1	Chonbuk National University	GCA_003856455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/856/455/GCF_003856455.1_ASM385645v1		
GCF_003859985.1	PRJNA224116	SAMN10478695	RQYG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=OH1139		latest	Contig	Major	Full	2018/12/03	ASM385998v1	UC Davis	GCA_003859985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/859/985/GCF_003859985.1_ASM385998v1		
GCF_003860105.1	PRJNA224116	SAMN10490861	RQYB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=107.2cured		latest	Scaffold	Major	Full	2018/12/03	ASM386010v1	University of Washington Laboratory Medicine	GCA_003860105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/860/105/GCF_003860105.1_ASM386010v1		
GCF_003956755.1	PRJNA224116	SAMN05908318	MLWZ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE37		latest	Contig	Major	Full	2018/12/19	ASM395675v1	CSIR-Institute of Microbial Technology	GCA_003956755.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/755/GCF_003956755.1_ASM395675v1		
GCF_003956765.1	PRJNA224116	SAMN05908317	MLXN00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE35		latest	Contig	Major	Full	2018/12/19	ASM395676v1	CSIR-Institute of Microbial Technology	GCA_003956765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/765/GCF_003956765.1_ASM395676v1		
GCF_003956775.1	PRJNA224116	SAMN05908431	MLXG00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE48		latest	Contig	Major	Full	2018/12/19	ASM395677v1	CSIR-Institute of Microbial Technology	GCA_003956775.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/775/GCF_003956775.1_ASM395677v1		
GCF_003956785.1	PRJNA224116	SAMN05908432	MLXH00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE49		latest	Contig	Major	Full	2018/12/19	ASM395678v1	CSIR-Institute of Microbial Technology	GCA_003956785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/785/GCF_003956785.1_ASM395678v1		
GCF_003956805.1	PRJNA224116	SAMN05908345	MLXB00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE41		latest	Contig	Major	Full	2018/12/19	ASM395680v1	CSIR-Institute of Microbial Technology	GCA_003956805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/805/GCF_003956805.1_ASM395680v1		
GCF_003956855.1	PRJNA224116	SAMN05908435	MLXK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE54		latest	Contig	Major	Full	2018/12/19	ASM395685v1	CSIR-Institute of Microbial Technology	GCA_003956855.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/855/GCF_003956855.1_ASM395685v1		
GCF_003956865.1	PRJNA224116	SAMN05908440	MLXL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE57		latest	Contig	Major	Full	2018/12/19	ASM395686v1	CSIR-Institute of Microbial Technology	GCA_003956865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/865/GCF_003956865.1_ASM395686v1		
GCF_003956875.1	PRJNA224116	SAMN05908353	MLXC00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE42		latest	Contig	Major	Full	2018/12/19	ASM395687v1	CSIR-Institute of Microbial Technology	GCA_003956875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/875/GCF_003956875.1_ASM395687v1		
GCF_003956885.1	PRJNA224116	SAMN05908319	MLXA00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE39		latest	Contig	Major	Full	2018/12/19	ASM395688v1	CSIR-Institute of Microbial Technology	GCA_003956885.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/885/GCF_003956885.1_ASM395688v1		
GCF_003956905.1	PRJNA224116	SAMN05908355	MLXD00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE43		latest	Contig	Major	Full	2018/12/19	ASM395690v1	CSIR-Institute of Microbial Technology	GCA_003956905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/905/GCF_003956905.1_ASM395690v1		
GCF_003956955.1	PRJNA224116	SAMN05908418	MLXF00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE47		latest	Contig	Major	Full	2018/12/19	ASM395695v1	CSIR-Institute of Microbial Technology	GCA_003956955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/955/GCF_003956955.1_ASM395695v1		
GCF_003956965.1	PRJNA224116	SAMN05908433	MLXI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE52		latest	Contig	Major	Full	2018/12/19	ASM395696v1	CSIR-Institute of Microbial Technology	GCA_003956965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/965/GCF_003956965.1_ASM395696v1		
GCF_003956975.1	PRJNA224116	SAMN05908434	MLXJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE53		latest	Contig	Major	Full	2018/12/19	ASM395697v1	CSIR-Institute of Microbial Technology	GCA_003956975.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/975/GCF_003956975.1_ASM395697v1		
GCF_003956995.1	PRJNA224116	SAMN05908417	MLXE00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE46		latest	Contig	Major	Full	2018/12/19	ASM395699v1	CSIR-Institute of Microbial Technology	GCA_003956995.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/995/GCF_003956995.1_ASM395699v1		
GCF_003957035.1	PRJNA224116	SAMN05908447	MLXM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE58		latest	Contig	Major	Full	2018/12/19	ASM395703v1	CSIR-Institute of Microbial Technology	GCA_003957035.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/957/035/GCF_003957035.1_ASM395703v1		
GCF_003979615.1	PRJNA224116	SAMN03940303	LGVM00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE1		latest	Contig	Major	Full	2018/12/28	ASM397961v1	CSIR-Institute of Microbial Technology	GCA_003979615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/615/GCF_003979615.1_ASM397961v1		
GCF_003979655.1	PRJNA224116	SAMN03941558	LGVI00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE2		latest	Contig	Major	Full	2018/12/28	ASM397965v1	CSIR-Institute of Microbial Technology	GCA_003979655.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/655/GCF_003979655.1_ASM397965v1		
GCF_003979695.1	PRJNA224116	SAMN03941575	LGVL00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE5		latest	Contig	Major	Full	2018/12/28	ASM397969v1	CSIR-Institute of Microbial Technology	GCA_003979695.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/695/GCF_003979695.1_ASM397969v1		
GCF_003979705.1	PRJNA224116	SAMN03941569	LGVK00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE4		latest	Contig	Major	Full	2018/12/28	ASM397970v1	CSIR-Institute of Microbial Technology	GCA_003979705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/705/GCF_003979705.1_ASM397970v1		
GCF_003979715.1	PRJNA224116	SAMN03941565	LGVJ00000000.1	na	1282	1282	Staphylococcus epidermidis	strain=VSE3		latest	Contig	Major	Full	2018/12/28	ASM397971v1	CSIR-Institute of Microbial Technology	GCA_003979715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/979/715/GCF_003979715.1_ASM397971v1		
